vector_count,dimensions,m,ef_construction,ef_search,k,recall_at_k,avg_returned,query_p50_ms,query_p95_ms,query_p99_ms,query_mean_ms,num_queries,build_time_ms,insert_throughput_per_sec,memory_delta_bytes,memory_delta_mb,max_graph_level,num_levels,data_distribution,distance_comps_per_query,peak_rss_mb
100000,64,16,200,256,10,0.845300,10.000,0.400500,0.459054,0.507755,0.406159,1000,21970.352,4551.59,491520,0.469,4,5,random,-1.00,197.25
100000,64,16,200,256,50,0.759740,50.000,0.408645,0.478127,0.503314,0.418595,1000,21970.352,4551.59,491520,0.469,4,5,random,-1.00,197.25
100000,64,16,200,256,200,0.656635,200.000,0.410854,0.462379,0.512885,0.415510,1000,21970.352,4551.59,491520,0.469,4,5,random,-1.00,197.25
100000,64,16,200,256,500,0.767134,500.000,0.755479,0.840434,0.919429,0.763243,1000,21970.352,4551.59,491520,0.469,4,5,random,-1.00,197.25
100000,64,32,200,16,10,0.356500,10.000,0.063062,0.085794,0.095585,0.064783,1000,34738.210,2878.67,655360,0.625,3,4,random,-1.00,197.72
100000,64,32,200,16,50,0.552920,50.000,0.162021,0.190631,0.210459,0.163464,1000,34738.210,2878.67,655360,0.625,3,4,random,-1.00,197.72
100000,64,32,200,16,200,0.820435,200.000,0.532583,0.597124,0.677141,0.539609,1000,34738.210,2878.67,655360,0.625,3,4,random,-1.00,197.72
100000,64,32,200,16,500,0.936388,500.000,1.191105,1.331479,1.455349,1.204433,1000,34738.210,2878.67,655360,0.625,3,4,random,-1.00,197.72
100000,64,32,200,32,10,0.535400,10.000,0.108938,0.135960,0.149354,0.111050,1000,34738.210,2878.67,655360,0.625,3,4,random,-1.00,197.72
100000,64,32,200,32,50,0.552920,50.000,0.159291,0.201813,0.225054,0.163507,1000,34738.210,2878.67,655360,0.625,3,4,random,-1.00,197.72
100000,64,32,200,32,200,0.820435,200.000,0.536709,0.590631,0.610174,0.539835,1000,34738.210,2878.67,655360,0.625,3,4,random,-1.00,197.72
100000,64,32,200,32,500,0.936388,500.000,1.195000,1.327379,1.472977,1.208709,1000,34738.210,2878.67,655360,0.625,3,4,random,-1.00,197.72
100000,64,32,200,64,10,0.726900,10.000,0.190166,0.218006,0.230918,0.191717,1000,34738.210,2878.67,655360,0.625,3,4,random,-1.00,197.72
100000,64,32,200,64,50,0.618280,50.000,0.190271,0.217710,0.228502,0.191457,1000,34738.210,2878.67,655360,0.625,3,4,random,-1.00,197.72
100000,64,32,200,64,200,0.820435,200.000,0.534959,0.596586,0.673925,0.540879,1000,34738.210,2878.67,655360,0.625,3,4,random,-1.00,197.72
100000,64,32,200,64,500,0.936388,500.000,1.189563,1.340521,1.458134,1.205691,1000,34738.210,2878.67,655360,0.625,3,4,random,-1.00,197.72
100000,64,32,200,128,10,0.886200,10.000,0.351979,0.398348,0.469169,0.356717,1000,34738.210,2878.67,655360,0.625,3,4,random,-1.00,197.72
100000,64,32,200,128,50,0.804720,50.000,0.350020,0.376142,0.389295,0.350781,1000,34738.210,2878.67,655360,0.625,3,4,random,-1.00,197.72
100000,64,32,200,128,200,0.820435,200.000,0.536917,0.602138,0.665157,0.543757,1000,34738.210,2878.67,655360,0.625,3,4,random,-1.00,197.72
100000,64,32,200,128,500,0.936388,500.000,1.191124,1.347517,1.493464,1.208705,1000,34738.210,2878.67,655360,0.625,3,4,random,-1.00,197.72
100000,64,32,200,256,10,0.971300,10.000,0.651833,0.720589,0.818568,0.657849,1000,34738.210,2878.67,655360,0.625,3,4,random,-1.00,197.72
100000,64,32,200,256,50,0.935200,50.000,0.663479,0.752708,0.880140,0.672909,1000,34738.210,2878.67,655360,0.625,3,4,random,-1.00,197.72
100000,64,32,200,256,200,0.874180,200.000,0.658146,0.742637,0.798772,0.665184,1000,34738.210,2878.67,655360,0.625,3,4,random,-1.00,197.72
100000,64,32,200,256,500,0.936388,500.000,1.190084,1.323989,1.481210,1.203016,1000,34738.210,2878.67,655360,0.625,3,4,random,-1.00,197.72
100000,64,8,400,16,10,0.082200,10.000,0.020916,0.029462,0.034298,0.021461,1000,26466.271,3778.39,458752,0.438,5,6,random,-1.00,198.41
100000,64,8,400,16,50,0.158400,50.000,0.055542,0.072213,0.080881,0.057132,1000,26466.271,3778.39,458752,0.438,5,6,random,-1.00,198.41
100000,64,8,400,16,200,0.333240,200.000,0.196063,0.222583,0.237530,0.197654,1000,26466.271,3778.39,458752,0.438,5,6,random,-1.00,198.41
100000,64,8,400,16,500,0.501814,500.000,0.464313,0.515461,0.558807,0.468694,1000,26466.271,3778.39,458752,0.438,5,6,random,-1.00,198.41
100000,64,8,400,32,10,0.142300,10.000,0.039167,0.051845,0.057598,0.039857,1000,26466.271,3778.39,458752,0.438,5,6,random,-1.00,198.41
100000,64,8,400,32,50,0.158400,50.000,0.057188,0.075333,0.084279,0.058685,1000,26466.271,3778.39,458752,0.438,5,6,random,-1.00,198.41
100000,64,8,400,32,200,0.333240,200.000,0.198000,0.235125,0.272043,0.201973,1000,26466.271,3778.39,458752,0.438,5,6,random,-1.00,198.41
100000,64,8,400,32,500,0.501814,500.000,0.462313,0.506968,0.539645,0.465638,1000,26466.271,3778.39,458752,0.438,5,6,random,-1.00,198.41
100000,64,8,400,64,10,0.241500,10.000,0.071146,0.093677,0.108796,0.072832,1000,26466.271,3778.39,458752,0.438,5,6,random,-1.00,198.41
100000,64,8,400,64,50,0.191220,50.000,0.069562,0.087440,0.097255,0.070684,1000,26466.271,3778.39,458752,0.438,5,6,random,-1.00,198.41
100000,64,8,400,64,200,0.333240,200.000,0.195145,0.223666,0.238809,0.197239,1000,26466.271,3778.39,458752,0.438,5,6,random,-1.00,198.41
100000,64,8,400,64,500,0.501814,500.000,0.459688,0.502877,0.562399,0.462982,1000,26466.271,3778.39,458752,0.438,5,6,random,-1.00,198.41
100000,64,8,400,128,10,0.387200,10.000,0.131520,0.158750,0.171461,0.134183,1000,26466.271,3778.39,458752,0.438,5,6,random,-1.00,198.41
100000,64,8,400,128,50,0.312060,50.000,0.132167,0.157209,0.171173,0.133670,1000,26466.271,3778.39,458752,0.438,5,6,random,-1.00,198.41
100000,64,8,400,128,200,0.333240,200.000,0.197583,0.233473,0.265919,0.200797,1000,26466.271,3778.39,458752,0.438,5,6,random,-1.00,198.41
100000,64,8,400,128,500,0.501814,500.000,0.460874,0.509138,0.538844,0.464355,1000,26466.271,3778.39,458752,0.438,5,6,random,-1.00,198.41
100000,64,8,400,256,10,0.572300,10.000,0.241042,0.275172,0.306968,0.244318,1000,26466.271,3778.39,458752,0.438,5,6,random,-1.00,198.41
100000,64,8,400,256,50,0.477420,50.000,0.240104,0.266552,0.283545,0.241775,1000,26466.271,3778.39,458752,0.438,5,6,random,-1.00,198.41
100000,64,8,400,256,200,0.391495,200.000,0.246291,0.287215,0.318834,0.250015,1000,26466.271,3778.39,458752,0.438,5,6,random,-1.00,198.41
100000,64,8,400,256,500,0.501814,500.000,0.465500,0.516337,0.559898,0.469941,1000,26466.271,3778.39,458752,0.438,5,6,random,-1.00,198.41
100000,64,16,400,16,10,0.197100,10.000,0.038437,0.054716,0.061420,0.039830,1000,40025.157,2498.43,212992,0.203,4,5,random,-1.00,198.78
100000,64,16,400,16,50,0.334580,50.000,0.099771,0.130551,0.146751,0.102574,1000,40025.157,2498.43,212992,0.203,4,5,random,-1.00,198.78
100000,64,16,400,16,200,0.597065,200.000,0.326229,0.360432,0.373549,0.328298,1000,40025.157,2498.43,212992,0.203,4,5,random,-1.00,198.78
100000,64,16,400,16,500,0.779518,500.000,0.767687,0.882523,0.937118,0.782534,1000,40025.157,2498.43,212992,0.203,4,5,random,-1.00,198.78
100000,64,16,400,32,10,0.316300,10.000,0.070083,0.096919,0.110125,0.072333,1000,40025.157,2498.43,212992,0.203,4,5,random,-1.00,198.78
100000,64,16,400,32,50,0.334580,50.000,0.096834,0.119296,0.130213,0.098336,1000,40025.157,2498.43,212992,0.203,4,5,random,-1.00,198.78
100000,64,16,400,32,200,0.597065,200.000,0.324626,0.346966,0.358840,0.324570,1000,40025.157,2498.43,212992,0.203,4,5,random,-1.00,198.78
100000,64,16,400,32,500,0.779518,500.000,0.766437,0.866541,0.973836,0.776274,1000,40025.157,2498.43,212992,0.203,4,5,random,-1.00,198.78
100000,64,16,400,64,10,0.483000,10.000,0.118271,0.143214,0.154515,0.120568,1000,40025.157,2498.43,212992,0.203,4,5,random,-1.00,198.78
100000,64,16,400,64,50,0.390620,50.000,0.119458,0.146642,0.160296,0.121726,1000,40025.157,2498.43,212992,0.203,4,5,random,-1.00,198.78
100000,64,16,400,64,200,0.597065,200.000,0.330000,0.374235,0.424855,0.335430,1000,40025.157,2498.43,212992,0.203,4,5,random,-1.00,198.78
100000,64,16,400,64,500,0.779518,500.000,0.760166,0.835743,0.887428,0.766679,1000,40025.157,2498.43,212992,0.203,4,5,random,-1.00,198.78
100000,64,16,400,128,10,0.674800,10.000,0.215854,0.240721,0.252363,0.217325,1000,40025.157,2498.43,212992,0.203,4,5,random,-1.00,198.78
100000,64,16,400,128,50,0.573860,50.000,0.220270,0.257557,0.289191,0.223745,1000,40025.157,2498.43,212992,0.203,4,5,random,-1.00,198.78
100000,64,16,400,128,200,0.597065,200.000,0.331229,0.367692,0.384292,0.333372,1000,40025.157,2498.43,212992,0.203,4,5,random,-1.00,198.78
100000,64,16,400,128,500,0.779518,500.000,0.764271,0.853235,0.956319,0.773281,1000,40025.157,2498.43,212992,0.203,4,5,random,-1.00,198.78
100000,64,16,400,256,10,0.854400,10.000,0.403521,0.429977,0.446349,0.404245,1000,40025.157,2498.43,212992,0.203,4,5,random,-1.00,198.78
100000,64,16,400,256,50,0.769540,50.000,0.407646,0.447589,0.521351,0.410557,1000,40025.157,2498.43,212992,0.203,4,5,random,-1.00,198.78
100000,64,16,400,256,200,0.670065,200.000,0.413438,0.463118,0.516680,0.417519,1000,40025.157,2498.43,212992,0.203,4,5,random,-1.00,198.78
100000,64,16,400,256,500,0.779518,500.000,0.760499,0.842898,0.930060,0.768563,1000,40025.157,2498.43,212992,0.203,4,5,random,-1.00,198.78
100000,64,32,400,16,10,0.364200,10.000,0.062895,0.086544,0.096087,0.064909,1000,60575.677,1650.83,-18071552,-17.234,3,4,random,-1.00,198.98
100000,64,32,400,16,50,0.554420,50.000,0.156604,0.185146,0.200838,0.159000,1000,60575.677,1650.83,-18071552,-17.234,3,4,random,-1.00,198.98
100000,64,32,400,16,200,0.825325,200.000,0.541687,0.612839,0.695017,0.548731,1000,60575.677,1650.83,-18071552,-17.234,3,4,random,-1.00,198.98
100000,64,32,400,16,500,0.938832,500.000,1.196146,1.346229,1.542960,1.213742,1000,60575.677,1650.83,-18071552,-17.234,3,4,random,-1.00,198.98
100000,64,32,400,32,10,0.544000,10.000,0.111250,0.146673,0.162474,0.114449,1000,60575.677,1650.83,-18071552,-17.234,3,4,random,-1.00,198.98
100000,64,32,400,32,50,0.554420,50.000,0.159479,0.193887,0.218008,0.162468,1000,60575.677,1650.83,-18071552,-17.234,3,4,random,-1.00,198.98
100000,64,32,400,32,200,0.825325,200.000,0.537875,0.619519,0.692433,0.547182,1000,60575.677,1650.83,-18071552,-17.234,3,4,random,-1.00,198.98
100000,64,32,400,32,500,0.938832,500.000,1.197583,1.352915,1.494500,1.212949,1000,60575.677,1650.83,-18071552,-17.234,3,4,random,-1.00,198.98
100000,64,32,400,64,10,0.727300,10.000,0.196583,0.232224,0.247964,0.199537,1000,60575.677,1650.83,-18071552,-17.234,3,4,random,-1.00,198.98
100000,64,32,400,64,50,0.619780,50.000,0.194875,0.224398,0.246168,0.197119,1000,60575.677,1650.83,-18071552,-17.234,3,4,random,-1.00,198.98
100000,64,32,400,64,200,0.825325,200.000,0.535813,0.606088,0.692241,0.543860,1000,60575.677,1650.83,-18071552,-17.234,3,4,random,-1.00,198.98
100000,64,32,400,64,500,0.938832,500.000,1.198313,1.333016,1.522570,1.211155,1000,60575.677,1650.83,-18071552,-17.234,3,4,random,-1.00,198.98
100000,64,32,400,128,10,0.886900,10.000,0.359500,0.415740,0.474909,0.365139,1000,60575.677,1650.83,-18071552,-17.234,3,4,random,-1.00,198.98
100000,64,32,400,128,50,0.808040,50.000,0.357291,0.411627,0.464172,0.362881,1000,60575.677,1650.83,-18071552,-17.234,3,4,random,-1.00,198.98
100000,64,32,400,128,200,0.825325,200.000,0.537959,0.602392,0.674960,0.544062,1000,60575.677,1650.83,-18071552,-17.234,3,4,random,-1.00,198.98
100000,64,32,400,128,500,0.938832,500.000,1.200541,1.333581,1.512568,1.212966,1000,60575.677,1650.83,-18071552,-17.234,3,4,random,-1.00,198.98
100000,64,32,400,256,10,0.973700,10.000,0.667104,0.741571,0.812005,0.672924,1000,60575.677,1650.83,-18071552,-17.234,3,4,random,-1.00,198.98
100000,64,32,400,256,50,0.936760,50.000,0.662604,0.742188,0.813410,0.671530,1000,60575.677,1650.83,-18071552,-17.234,3,4,random,-1.00,198.98
100000,64,32,400,256,200,0.878135,200.000,0.664271,0.747152,0.835711,0.671386,1000,60575.677,1650.83,-18071552,-17.234,3,4,random,-1.00,198.98
100000,64,32,400,256,500,0.938832,500.000,1.205500,1.352240,1.505245,1.220720,1000,60575.677,1650.83,-18071552,-17.234,3,4,random,-1.00,198.98
100000,128,8,50,16,10,0.020100,10.000,0.031125,0.044796,0.052083,0.032207,1000,6951.634,14385.11,75612160,72.109,5,6,random,-1.00,310.41
100000,128,8,50,16,50,0.045120,50.000,0.089062,0.115962,0.129460,0.090983,1000,6951.634,14385.11,75612160,72.109,5,6,random,-1.00,310.41
100000,128,8,50,16,200,0.122950,200.000,0.323625,0.383340,0.409125,0.327178,1000,6951.634,14385.11,75612160,72.109,5,6,random,-1.00,310.41
100000,128,8,50,16,500,0.225112,500.000,0.757083,0.841852,0.893039,0.762054,1000,6951.634,14385.11,75612160,72.109,5,6,random,-1.00,310.41
100000,128,8,50,32,10,0.034400,10.000,0.059104,0.079086,0.088709,0.060508,1000,6951.634,14385.11,75612160,72.109,5,6,random,-1.00,310.41
100000,128,8,50,32,50,0.045120,50.000,0.089417,0.116843,0.128560,0.091284,1000,6951.634,14385.11,75612160,72.109,5,6,random,-1.00,310.41
100000,128,8,50,32,200,0.122950,200.000,0.324604,0.382592,0.404553,0.328424,1000,6951.634,14385.11,75612160,72.109,5,6,random,-1.00,310.41
100000,128,8,50,32,500,0.225112,500.000,0.753167,0.837917,0.878021,0.760223,1000,6951.634,14385.11,75612160,72.109,5,6,random,-1.00,310.41
100000,128,8,50,64,10,0.061000,10.000,0.112146,0.141881,0.153396,0.113807,1000,6951.634,14385.11,75612160,72.109,5,6,random,-1.00,310.41
100000,128,8,50,64,50,0.055060,50.000,0.112729,0.142860,0.159463,0.114716,1000,6951.634,14385.11,75612160,72.109,5,6,random,-1.00,310.41
100000,128,8,50,64,200,0.122950,200.000,0.323146,0.378504,0.400838,0.326599,1000,6951.634,14385.11,75612160,72.109,5,6,random,-1.00,310.41
100000,128,8,50,64,500,0.225112,500.000,0.752084,0.838341,0.875396,0.760337,1000,6951.634,14385.11,75612160,72.109,5,6,random,-1.00,310.41
100000,128,8,50,128,10,0.113700,10.000,0.212188,0.262379,0.291277,0.215571,1000,6951.634,14385.11,75612160,72.109,5,6,random,-1.00,310.41
100000,128,8,50,128,50,0.100120,50.000,0.215666,0.260656,0.286776,0.217295,1000,6951.634,14385.11,75612160,72.109,5,6,random,-1.00,310.41
100000,128,8,50,128,200,0.122950,200.000,0.328000,0.390912,0.429301,0.333133,1000,6951.634,14385.11,75612160,72.109,5,6,random,-1.00,310.41
100000,128,8,50,128,500,0.225112,500.000,0.750188,0.831890,0.869003,0.756644,1000,6951.634,14385.11,75612160,72.109,5,6,random,-1.00,310.41
100000,128,8,50,256,10,0.200900,10.000,0.403166,0.467126,0.493210,0.407128,1000,6951.634,14385.11,75612160,72.109,5,6,random,-1.00,310.41
100000,128,8,50,256,50,0.175920,50.000,0.409021,0.475307,0.511680,0.412200,1000,6951.634,14385.11,75612160,72.109,5,6,random,-1.00,310.41
100000,128,8,50,256,200,0.150275,200.000,0.406000,0.469737,0.506320,0.410558,1000,6951.634,14385.11,75612160,72.109,5,6,random,-1.00,310.41
100000,128,8,50,256,500,0.225112,500.000,0.750083,0.833210,0.874674,0.757632,1000,6951.634,14385.11,75612160,72.109,5,6,random,-1.00,310.41
100000,128,16,50,16,10,0.050900,10.000,0.064396,0.090129,0.101876,0.065870,1000,12851.716,7781.06,606208,0.578,4,5,random,-1.00,311.06
100000,128,16,50,16,50,0.115880,50.000,0.176604,0.227101,0.256494,0.180286,1000,12851.716,7781.06,606208,0.578,4,5,random,-1.00,311.06
100000,128,16,50,16,200,0.283255,200.000,0.596645,0.682300,0.738593,0.603430,1000,12851.716,7781.06,606208,0.578,4,5,random,-1.00,311.06
100000,128,16,50,16,500,0.458892,500.000,1.362792,1.459224,1.567128,1.369217,1000,12851.716,7781.06,606208,0.578,4,5,random,-1.00,311.06
100000,128,16,50,32,10,0.094800,10.000,0.114751,0.154463,0.174051,0.117376,1000,12851.716,7781.06,606208,0.578,4,5,random,-1.00,311.06
100000,128,16,50,32,50,0.115880,50.000,0.174125,0.223686,0.248175,0.177686,1000,12851.716,7781.06,606208,0.578,4,5,random,-1.00,311.06
100000,128,16,50,32,200,0.283255,200.000,0.591584,0.676211,0.738995,0.599575,1000,12851.716,7781.06,606208,0.578,4,5,random,-1.00,311.06
100000,128,16,50,32,500,0.458892,500.000,1.363521,1.484883,1.583940,1.376311,1000,12851.716,7781.06,606208,0.578,4,5,random,-1.00,311.06
100000,128,16,50,64,10,0.168800,10.000,0.213646,0.267883,0.291296,0.216853,1000,12851.716,7781.06,606208,0.578,4,5,random,-1.00,311.06
100000,128,16,50,64,50,0.139360,50.000,0.213334,0.267843,0.290940,0.217244,1000,12851.716,7781.06,606208,0.578,4,5,random,-1.00,311.06
100000,128,16,50,64,200,0.283255,200.000,0.595417,0.689029,0.741522,0.604676,1000,12851.716,7781.06,606208,0.578,4,5,random,-1.00,311.06
100000,128,16,50,64,500,0.458892,500.000,1.354125,1.448231,1.547952,1.361383,1000,12851.716,7781.06,606208,0.578,4,5,random,-1.00,311.06
100000,128,16,50,128,10,0.288900,10.000,0.400500,0.473717,0.504864,0.404810,1000,12851.716,7781.06,606208,0.578,4,5,random,-1.00,311.06
100000,128,16,50,128,50,0.241260,50.000,0.399646,0.470994,0.520427,0.404216,1000,12851.716,7781.06,606208,0.578,4,5,random,-1.00,311.06
100000,128,16,50,128,200,0.283255,200.000,0.592209,0.679690,0.731246,0.600961,1000,12851.716,7781.06,606208,0.578,4,5,random,-1.00,311.06
100000,128,16,50,128,500,0.458892,500.000,1.355292,1.447427,1.517419,1.362903,1000,12851.716,7781.06,606208,0.578,4,5,random,-1.00,311.06
100000,128,16,50,256,10,0.455800,10.000,0.734313,0.833150,0.883199,0.742822,1000,12851.716,7781.06,606208,0.578,4,5,random,-1.00,311.06
100000,128,16,50,256,50,0.390160,50.000,0.734479,0.826642,0.875763,0.742738,1000,12851.716,7781.06,606208,0.578,4,5,random,-1.00,311.06
100000,128,16,50,256,200,0.335695,200.000,0.736209,0.829378,0.882979,0.744362,1000,12851.716,7781.06,606208,0.578,4,5,random,-1.00,311.06
100000,128,16,50,256,500,0.458892,500.000,1.356021,1.451338,1.537181,1.364784,1000,12851.716,7781.06,606208,0.578,4,5,random,-1.00,311.06
100000,128,32,50,16,10,0.133600,10.000,0.127479,0.179796,0.202808,0.131263,1000,25236.162,3962.57,30851072,29.422,3,4,random,-1.00,340.50
100000,128,32,50,16,50,0.258720,50.000,0.337792,0.423533,0.468311,0.344984,1000,25236.162,3962.57,30851072,29.422,3,4,random,-1.00,340.50
100000,128,32,50,16,200,0.516215,200.000,1.115584,1.213825,1.286717,1.124844,1000,25236.162,3962.57,30851072,29.422,3,4,random,-1.00,340.50
100000,128,32,50,16,500,0.733964,500.000,2.503271,2.647341,2.822783,2.515975,1000,25236.162,3962.57,30851072,29.422,3,4,random,-1.00,340.50
100000,128,32,50,32,10,0.226000,10.000,0.233542,0.306883,0.338314,0.238500,1000,25236.162,3962.57,30851072,29.422,3,4,random,-1.00,340.50
100000,128,32,50,32,50,0.258720,50.000,0.340896,0.430279,0.481638,0.348865,1000,25236.162,3962.57,30851072,29.422,3,4,random,-1.00,340.50
100000,128,32,50,32,200,0.516215,200.000,1.113854,1.218800,1.280919,1.122898,1000,25236.162,3962.57,30851072,29.422,3,4,random,-1.00,340.50
100000,128,32,50,32,500,0.733964,500.000,2.500166,2.649749,2.862209,2.513668,1000,25236.162,3962.57,30851072,29.422,3,4,random,-1.00,340.50
100000,128,32,50,64,10,0.361000,10.000,0.421479,0.511165,0.551250,0.427144,1000,25236.162,3962.57,30851072,29.422,3,4,random,-1.00,340.50
100000,128,32,50,64,50,0.305380,50.000,0.420167,0.513023,0.555666,0.426981,1000,25236.162,3962.57,30851072,29.422,3,4,random,-1.00,340.50
100000,128,32,50,64,200,0.516215,200.000,1.127584,1.347304,1.871513,1.167910,1000,25236.162,3962.57,30851072,29.422,3,4,random,-1.00,340.50
100000,128,32,50,64,500,0.733964,500.000,2.505459,2.658857,2.815990,2.519047,1000,25236.162,3962.57,30851072,29.422,3,4,random,-1.00,340.50
100000,128,32,50,128,10,0.546000,10.000,0.754792,0.859665,0.929622,0.762577,1000,25236.162,3962.57,30851072,29.422,3,4,random,-1.00,340.50
100000,128,32,50,128,50,0.469280,50.000,0.752458,0.860121,0.929147,0.761109,1000,25236.162,3962.57,30851072,29.422,3,4,random,-1.00,340.50
100000,128,32,50,128,200,0.516215,200.000,1.116875,1.222373,1.285769,1.126301,1000,25236.162,3962.57,30851072,29.422,3,4,random,-1.00,340.50
100000,128,32,50,128,500,0.733964,500.000,2.512583,3.071737,4.428857,2.600460,1000,25236.162,3962.57,30851072,29.422,3,4,random,-1.00,340.50
100000,128,32,50,256,10,0.735000,10.000,1.401063,1.831204,2.826345,1.484997,1000,25236.162,3962.57,30851072,29.422,3,4,random,-1.00,340.50
100000,128,32,50,256,50,0.664560,50.000,1.388750,1.656614,2.099470,1.432033,1000,25236.162,3962.57,30851072,29.422,3,4,random,-1.00,340.50
100000,128,32,50,256,200,0.588695,200.000,1.382417,1.486851,1.565271,1.391309,1000,25236.162,3962.57,30851072,29.422,3,4,random,-1.00,340.50
100000,128,32,50,256,500,0.733964,500.000,2.508021,2.690882,2.828079,2.525218,1000,25236.162,3962.57,30851072,29.422,3,4,random,-1.00,340.50
100000,128,8,100,16,10,0.025100,9.992,0.033333,0.047171,0.055751,0.034325,1000,12751.642,7842.13,262144,0.250,6,7,random,-1.00,343.03
100000,128,8,100,16,50,0.051780,49.952,0.092334,0.118514,0.130461,0.093471,1000,12751.642,7842.13,262144,0.250,6,7,random,-1.00,343.03
100000,128,8,100,16,200,0.139890,199.802,0.329646,0.392921,0.420595,0.334773,1000,12751.642,7842.13,262144,0.250,6,7,random,-1.00,343.03
100000,128,8,100,16,500,0.251420,499.502,0.765688,0.846611,0.911474,0.771568,1000,12751.642,7842.13,262144,0.250,6,7,random,-1.00,343.03
100000,128,8,100,32,10,0.044600,9.992,0.060667,0.080545,0.086877,0.061853,1000,12751.642,7842.13,262144,0.250,6,7,random,-1.00,343.03
100000,128,8,100,32,50,0.051780,49.952,0.092833,0.117682,0.130879,0.094174,1000,12751.642,7842.13,262144,0.250,6,7,random,-1.00,343.03
100000,128,8,100,32,200,0.139890,199.802,0.342083,0.417683,0.482651,0.349141,1000,12751.642,7842.13,262144,0.250,6,7,random,-1.00,343.03
100000,128,8,100,32,500,0.251420,499.502,0.782938,0.862089,0.918270,0.788263,1000,12751.642,7842.13,262144,0.250,6,7,random,-1.00,343.03
100000,128,8,100,64,10,0.080000,9.992,0.118521,0.152091,0.174095,0.120886,1000,12751.642,7842.13,262144,0.250,6,7,random,-1.00,343.03
100000,128,8,100,64,50,0.063720,49.952,0.115520,0.146845,0.162426,0.117747,1000,12751.642,7842.13,262144,0.250,6,7,random,-1.00,343.03
100000,128,8,100,64,200,0.139890,199.802,0.330917,0.392842,0.414965,0.335736,1000,12751.642,7842.13,262144,0.250,6,7,random,-1.00,343.03
100000,128,8,100,64,500,0.251420,499.502,0.777583,0.861908,0.905889,0.783567,1000,12751.642,7842.13,262144,0.250,6,7,random,-1.00,343.03
100000,128,8,100,128,10,0.137800,9.992,0.216521,0.263671,0.284084,0.219326,1000,12751.642,7842.13,262144,0.250,6,7,random,-1.00,343.03
100000,128,8,100,128,50,0.115060,49.952,0.216771,0.265262,0.287765,0.220222,1000,12751.642,7842.13,262144,0.250,6,7,random,-1.00,343.03
100000,128,8,100,128,200,0.139890,199.802,0.331875,0.393635,0.419420,0.336302,1000,12751.642,7842.13,262144,0.250,6,7,random,-1.00,343.03
100000,128,8,100,128,500,0.251420,499.502,0.768500,0.852425,0.897103,0.775552,1000,12751.642,7842.13,262144,0.250,6,7,random,-1.00,343.03
100000,128,8,100,256,10,0.237500,9.992,0.412917,0.476140,0.521050,0.417248,1000,12751.642,7842.13,262144,0.250,6,7,random,-1.00,343.03
100000,128,8,100,256,50,0.201180,49.952,0.414083,0.479377,0.511334,0.418396,1000,12751.642,7842.13,262144,0.250,6,7,random,-1.00,343.03
100000,128,8,100,256,200,0.170085,199.802,0.411625,0.472942,0.496551,0.415386,1000,12751.642,7842.13,262144,0.250,6,7,random,-1.00,343.03
100000,128,8,100,256,500,0.251420,499.502,0.770938,0.859670,0.925844,0.779342,1000,12751.642,7842.13,262144,0.250,6,7,random,-1.00,343.03
100000,128,16,100,16,10,0.061200,10.000,0.066208,0.095375,0.107755,0.068727,1000,22374.620,4469.35,-5242880,-5.000,3,4,random,-1.00,343.28
100000,128,16,100,16,50,0.132840,50.000,0.177770,0.229479,0.258351,0.181832,1000,22374.620,4469.35,-5242880,-5.000,3,4,random,-1.00,343.28
100000,128,16,100,16,200,0.312350,200.000,0.609750,0.695915,0.752475,0.617667,1000,22374.620,4469.35,-5242880,-5.000,3,4,random,-1.00,343.28
100000,128,16,100,16,500,0.499804,500.000,1.408021,1.507499,1.585651,1.417146,1000,22374.620,4469.35,-5242880,-5.000,3,4,random,-1.00,343.28
100000,128,16,100,32,10,0.111400,10.000,0.122479,0.160756,0.179544,0.124628,1000,22374.620,4469.35,-5242880,-5.000,3,4,random,-1.00,343.28
100000,128,16,100,32,50,0.132840,50.000,0.179250,0.231918,0.257800,0.183312,1000,22374.620,4469.35,-5242880,-5.000,3,4,random,-1.00,343.28
100000,128,16,100,32,200,0.312350,200.000,0.606334,0.693469,0.738808,0.614626,1000,22374.620,4469.35,-5242880,-5.000,3,4,random,-1.00,343.28
100000,128,16,100,32,500,0.499804,500.000,1.409312,1.494946,1.613568,1.416301,1000,22374.620,4469.35,-5242880,-5.000,3,4,random,-1.00,343.28
100000,128,16,100,64,10,0.196400,10.000,0.225292,0.285127,0.319947,0.230020,1000,22374.620,4469.35,-5242880,-5.000,3,4,random,-1.00,343.28
100000,128,16,100,64,50,0.165380,50.000,0.223979,0.285719,0.322483,0.229079,1000,22374.620,4469.35,-5242880,-5.000,3,4,random,-1.00,343.28
100000,128,16,100,64,200,0.312350,200.000,0.606563,0.687452,0.734545,0.612670,1000,22374.620,4469.35,-5242880,-5.000,3,4,random,-1.00,343.28
100000,128,16,100,64,500,0.499804,500.000,1.407355,1.496960,1.580015,1.413790,1000,22374.620,4469.35,-5242880,-5.000,3,4,random,-1.00,343.28
100000,128,16,100,128,10,0.332100,10.000,0.411813,0.489634,0.526980,0.418129,1000,22374.620,4469.35,-5242880,-5.000,3,4,random,-1.00,343.28
100000,128,16,100,128,50,0.277860,50.000,0.418625,0.500025,0.538062,0.424255,1000,22374.620,4469.35,-5242880,-5.000,3,4,random,-1.00,343.28
