vector_count,dimensions,m,ef_construction,ef_search,k,recall_at_k,avg_returned,query_p50_ms,query_p95_ms,query_p99_ms,query_mean_ms,num_queries,build_time_ms,insert_throughput_per_sec,memory_delta_bytes,memory_delta_mb,max_graph_level,num_levels,data_distribution,distance_comps_per_query,peak_rss_mb
10000,128,32,200,64,50,0.780800,50.000,0.125666,0.134250,0.144049,0.126097,1000,2306.773,4335.06,3440640,3.281,3,4,random,-1.00,44.28
10000,128,32,200,64,200,0.954630,200.000,0.297708,0.309254,0.320220,0.298321,1000,2306.773,4335.06,3440640,3.281,3,4,random,-1.00,44.28
10000,128,32,200,64,500,0.995650,500.000,0.486333,0.499313,0.510172,0.487455,1000,2306.773,4335.06,3440640,3.281,3,4,random,-1.00,44.28
10000,128,32,200,128,10,0.961700,10.000,0.215645,0.225423,0.233838,0.216195,1000,2306.773,4335.06,3440640,3.281,3,4,random,-1.00,44.28
10000,128,32,200,128,50,0.929980,50.000,0.215625,0.226044,0.234878,0.216280,1000,2306.773,4335.06,3440640,3.281,3,4,random,-1.00,44.28
10000,128,32,200,128,200,0.954630,200.000,0.297792,0.309508,0.319959,0.298546,1000,2306.773,4335.06,3440640,3.281,3,4,random,-1.00,44.28
10000,128,32,200,128,500,0.995650,500.000,0.486770,0.500583,0.508750,0.487535,1000,2306.773,4335.06,3440640,3.281,3,4,random,-1.00,44.28
10000,128,32,200,256,10,0.996200,10.000,0.340625,0.352421,0.363511,0.341570,1000,2306.773,4335.06,3440640,3.281,3,4,random,-1.00,44.28
10000,128,32,200,256,50,0.989740,50.000,0.341187,0.353254,0.363799,0.342221,1000,2306.773,4335.06,3440640,3.281,3,4,random,-1.00,44.28
10000,128,32,200,256,200,0.976515,200.000,0.342917,0.354129,0.364752,0.343563,1000,2306.773,4335.06,3440640,3.281,3,4,random,-1.00,44.28
10000,128,32,200,256,500,0.995650,500.000,0.486791,0.500916,0.511834,0.487879,1000,2306.773,4335.06,3440640,3.281,3,4,random,-1.00,44.28
10000,256,8,200,16,10,0.087800,10.000,0.028542,0.040296,0.051935,0.029790,1000,1924.737,5195.52,10354688,9.875,5,6,random,-1.00,74.72
10000,256,8,200,16,50,0.179580,50.000,0.070687,0.093475,0.134085,0.074290,1000,1924.737,5195.52,10354688,9.875,5,6,random,-1.00,74.72
10000,256,8,200,16,200,0.434625,200.000,0.229916,0.327743,0.646624,0.251807,1000,1924.737,5195.52,10354688,9.875,5,6,random,-1.00,74.72
10000,256,8,200,16,500,0.683088,500.000,0.471000,0.555719,0.867009,0.494157,1000,1924.737,5195.52,10354688,9.875,5,6,random,-1.00,74.72
10000,256,8,200,32,10,0.151800,10.000,0.045250,0.057462,0.064211,0.046031,1000,1924.737,5195.52,10354688,9.875,5,6,random,-1.00,74.72
10000,256,8,200,32,50,0.179580,50.000,0.065959,0.079837,0.087508,0.066958,1000,1924.737,5195.52,10354688,9.875,5,6,random,-1.00,74.72
10000,256,8,200,32,200,0.434625,200.000,0.216500,0.233458,0.241632,0.217970,1000,1924.737,5195.52,10354688,9.875,5,6,random,-1.00,74.72
10000,256,8,200,32,500,0.683088,500.000,0.464167,0.479048,0.491210,0.465252,1000,1924.737,5195.52,10354688,9.875,5,6,random,-1.00,74.72
10000,256,8,200,64,10,0.254800,10.000,0.080250,0.096923,0.105210,0.081832,1000,1924.737,5195.52,10354688,9.875,5,6,random,-1.00,74.72
10000,256,8,200,64,50,0.219900,50.000,0.085208,0.130302,0.264887,0.094208,1000,1924.737,5195.52,10354688,9.875,5,6,random,-1.00,74.72
10000,256,8,200,64,200,0.434625,200.000,0.220500,0.271350,0.310713,0.226571,1000,1924.737,5195.52,10354688,9.875,5,6,random,-1.00,74.72
10000,256,8,200,64,500,0.683088,500.000,0.464730,0.479587,0.488501,0.465457,1000,1924.737,5195.52,10354688,9.875,5,6,random,-1.00,74.72
10000,256,8,200,128,10,0.410800,10.000,0.146125,0.165502,0.176093,0.147962,1000,1924.737,5195.52,10354688,9.875,5,6,random,-1.00,74.72
10000,256,8,200,128,50,0.363660,50.000,0.145979,0.165711,0.172795,0.147873,1000,1924.737,5195.52,10354688,9.875,5,6,random,-1.00,74.72
10000,256,8,200,128,200,0.434625,200.000,0.216396,0.234052,0.244300,0.218073,1000,1924.737,5195.52,10354688,9.875,5,6,random,-1.00,74.72
10000,256,8,200,128,500,0.683088,500.000,0.465125,0.478588,0.486127,0.465630,1000,1924.737,5195.52,10354688,9.875,5,6,random,-1.00,74.72
10000,256,8,200,256,10,0.618400,10.000,0.262833,0.279471,0.292254,0.264630,1000,1924.737,5195.52,10354688,9.875,5,6,random,-1.00,74.72
10000,256,8,200,256,50,0.561740,50.000,0.263188,0.278343,0.289209,0.264366,1000,1924.737,5195.52,10354688,9.875,5,6,random,-1.00,74.72
10000,256,8,200,256,200,0.507205,200.000,0.265312,0.282127,0.290426,0.266763,1000,1924.737,5195.52,10354688,9.875,5,6,random,-1.00,74.72
10000,256,8,200,256,500,0.683088,500.000,0.464833,0.480877,0.491094,0.466102,1000,1924.737,5195.52,10354688,9.875,5,6,random,-1.00,74.72
10000,256,16,200,16,10,0.190000,10.000,0.047625,0.062912,0.071126,0.048611,1000,2782.965,3593.29,16384,0.016,3,4,random,-1.00,74.75
10000,256,16,200,16,50,0.360180,50.000,0.119479,0.141465,0.152215,0.121132,1000,2782.965,3593.29,16384,0.016,3,4,random,-1.00,74.75
10000,256,16,200,16,200,0.703560,200.000,0.356500,0.370431,0.378959,0.357207,1000,2782.965,3593.29,16384,0.016,3,4,random,-1.00,74.75
10000,256,16,200,16,500,0.908876,500.000,0.670083,0.686978,0.697589,0.671663,1000,2782.965,3593.29,16384,0.016,3,4,random,-1.00,74.75
10000,256,16,200,32,10,0.306900,10.000,0.083230,0.104589,0.113803,0.084520,1000,2782.965,3593.29,16384,0.016,3,4,random,-1.00,74.75
10000,256,16,200,32,50,0.360180,50.000,0.119146,0.141925,0.153926,0.120839,1000,2782.965,3593.29,16384,0.016,3,4,random,-1.00,74.75
10000,256,16,200,32,200,0.703560,200.000,0.356291,0.370960,0.378046,0.357039,1000,2782.965,3593.29,16384,0.016,3,4,random,-1.00,74.75
10000,256,16,200,32,500,0.908876,500.000,0.670333,0.685173,0.696504,0.671027,1000,2782.965,3593.29,16384,0.016,3,4,random,-1.00,74.75
10000,256,16,200,64,10,0.481100,10.000,0.142875,0.167458,0.177800,0.145236,1000,2782.965,3593.29,16384,0.016,3,4,random,-1.00,74.75
10000,256,16,200,64,50,0.421120,50.000,0.143187,0.166627,0.176754,0.145097,1000,2782.965,3593.29,16384,0.016,3,4,random,-1.00,74.75
10000,256,16,200,64,200,0.703560,200.000,0.356667,0.371131,0.377088,0.357465,1000,2782.965,3593.29,16384,0.016,3,4,random,-1.00,74.75
10000,256,16,200,64,500,0.908876,500.000,0.670542,0.686926,0.697291,0.671531,1000,2782.965,3593.29,16384,0.016,3,4,random,-1.00,74.75
10000,256,16,200,128,10,0.682000,10.000,0.246959,0.265127,0.276130,0.248450,1000,2782.965,3593.29,16384,0.016,3,4,random,-1.00,74.75
10000,256,16,200,128,50,0.621860,50.000,0.247938,0.266252,0.276091,0.249478,1000,2782.965,3593.29,16384,0.016,3,4,random,-1.00,74.75
10000,256,16,200,128,200,0.703560,200.000,0.356500,0.370086,0.377502,0.357108,1000,2782.965,3593.29,16384,0.016,3,4,random,-1.00,74.75
10000,256,16,200,128,500,0.908876,500.000,0.669709,0.685543,0.698298,0.670781,1000,2782.965,3593.29,16384,0.016,3,4,random,-1.00,74.75
10000,256,16,200,256,10,0.873700,10.000,0.424625,0.439587,0.446930,0.425404,1000,2782.965,3593.29,16384,0.016,3,4,random,-1.00,74.75
10000,256,16,200,256,50,0.829160,50.000,0.424458,0.438593,0.446006,0.425349,1000,2782.965,3593.29,16384,0.016,3,4,random,-1.00,74.75
10000,256,16,200,256,200,0.779385,200.000,0.426709,0.439002,0.446176,0.427291,1000,2782.965,3593.29,16384,0.016,3,4,random,-1.00,74.75
10000,256,16,200,256,500,0.908876,500.000,0.672042,0.704971,0.724633,0.674864,1000,2782.965,3593.29,16384,0.016,3,4,random,-1.00,74.75
10000,256,32,200,16,10,0.341700,10.000,0.087479,0.114340,0.127299,0.089314,1000,3994.316,2503.56,0,0.000,3,4,random,-1.00,74.75
10000,256,32,200,16,50,0.581480,50.000,0.202709,0.229175,0.242836,0.204804,1000,3994.316,2503.56,0,0.000,3,4,random,-1.00,74.75
10000,256,32,200,16,200,0.905515,200.000,0.539187,0.561208,0.576385,0.540937,1000,3994.316,2503.56,0,0.000,3,4,random,-1.00,74.75
10000,256,32,200,16,500,0.989142,500.000,0.833666,0.853423,0.873331,0.835706,1000,3994.316,2503.56,0,0.000,3,4,random,-1.00,74.75
10000,256,32,200,32,10,0.514700,10.000,0.145479,0.173381,0.191588,0.147911,1000,3994.316,2503.56,0,0.000,3,4,random,-1.00,74.75
10000,256,32,200,32,50,0.581480,50.000,0.203166,0.229426,0.241590,0.204817,1000,3994.316,2503.56,0,0.000,3,4,random,-1.00,74.75
10000,256,32,200,32,200,0.905515,200.000,0.537750,0.553046,0.562169,0.538605,1000,3994.316,2503.56,0,0.000,3,4,random,-1.00,74.75
10000,256,32,200,32,500,0.989142,500.000,0.833937,0.850629,0.858755,0.834886,1000,3994.316,2503.56,0,0.000,3,4,random,-1.00,74.75
10000,256,32,200,64,10,0.711800,10.000,0.241313,0.262879,0.271715,0.242892,1000,3994.316,2503.56,0,0.000,3,4,random,-1.00,74.75
10000,256,32,200,64,50,0.654340,50.000,0.241687,0.264670,0.272421,0.243556,1000,3994.316,2503.56,0,0.000,3,4,random,-1.00,74.75
10000,256,32,200,64,200,0.905515,200.000,0.537813,0.552127,0.561088,0.538247,1000,3994.316,2503.56,0,0.000,3,4,random,-1.00,74.75
10000,256,32,200,64,500,0.989142,500.000,0.833834,0.850458,0.862042,0.834737,1000,3994.316,2503.56,0,0.000,3,4,random,-1.00,74.75
10000,256,32,200,128,10,0.895300,10.000,0.399875,0.414548,0.422337,0.400076,1000,3994.316,2503.56,0,0.000,3,4,random,-1.00,74.75
10000,256,32,200,128,50,0.850100,50.000,0.399938,0.415343,0.428214,0.400409,1000,3994.316,2503.56,0,0.000,3,4,random,-1.00,74.75
10000,256,32,200,128,200,0.905515,200.000,0.537479,0.552131,0.562587,0.538187,1000,3994.316,2503.56,0,0.000,3,4,random,-1.00,74.75
10000,256,32,200,128,500,0.989142,500.000,0.834042,0.854046,0.871465,0.835479,1000,3994.316,2503.56,0,0.000,3,4,random,-1.00,74.75
10000,256,32,200,256,10,0.980800,10.000,0.612167,0.628360,0.639254,0.613135,1000,3994.316,2503.56,0,0.000,3,4,random,-1.00,74.75
10000,256,32,200,256,50,0.965460,50.000,0.613104,0.629131,0.641344,0.613993,1000,3994.316,2503.56,0,0.000,3,4,random,-1.00,74.75
10000,256,32,200,256,200,0.945010,200.000,0.615521,0.630508,0.639836,0.616183,1000,3994.316,2503.56,0,0.000,3,4,random,-1.00,74.75
10000,256,32,200,256,500,0.989142,500.000,0.834729,0.850926,0.861338,0.834819,1000,3994.316,2503.56,0,0.000,3,4,random,-1.00,74.75
